Wch00202208002,F,001202208002,B,4,SHA00,29,0,Wch00,33,0
Wch00202208005,F,001202208005,B,4,SHA00,29,1,Wch00,33,1
Wch00202208008,F,001202208008,B,4,SHA00,29,2,Wch00,33,2
Wch00202208011,F,001202208011,B,4,SHA00,29,3,Wch00,33,3
Wch00202208014,F,001202208014,B,4,SHA00,29,4,Wch00,33,4
Wch00202208017,F,001202208017,B,4,SHA00,29,5,Wch00,33,5
Wch00202208020,F,001202208020,B,4,SHA00,29,6,Wch00,33,6
Wch00202208023,F,001202208023,B,4,SHA00,29,7,Wch00,33,7
Wch00202208026,F,001202208026,B,4,SHA00,29,8,Wch00,33,8
Wch00202208029,F,001202208029,B,4,SHA00,29,9,Wch00,33,9
Wch00202208032,F,001202208032,B,4,SHA00,29,10,Wch00,33,10
Wch00202208003,F,001202208003,B,4,SHA00,30,0,Wch00,34,0
Wch00202208006,F,001202208006,B,4,SHA00,30,1,Wch00,34,1
Wch00202208009,F,001202208009,B,4,SHA00,30,2,Wch00,34,2
Wch00202208012,F,001202208012,B,4,SHA00,30,3,Wch00,34,3
Wch00202208015,F,001202208015,B,4,SHA00,30,4,Wch00,34,4
Wch00202208018,F,001202208018,B,4,SHA00,30,5,Wch00,34,5
Wch00202208021,F,001202208021,B,4,SHA00,30,6,Wch00,34,6
Wch00202208024,F,001202208024,B,4,SHA00,30,7,Wch00,34,7
Wch00202208027,F,001202208027,B,4,SHA00,30,8,Wch00,34,8
Wch00202208030,F,001202208030,B,4,SHA00,30,9,Wch00,34,9
Wch00202208033,F,001202208033,B,4,SHA00,30,10,Wch00,34,10
Wch00202209001,F,001202209001,B,4,SHA00,31,0,Wch00,35,0
Wch00202209006,F,001202209006,B,4,SHA00,31,1,Wch00,35,1
Wch00202209011,F,001202209011,B,4,SHA00,31,2,Wch00,35,2
Wch00202209016,F,001202209016,B,4,SHA00,31,3,Wch00,35,3
Wch00202209021,F,001202209021,B,4,SHA00,31,4,Wch00,35,4
Wch00202209002,F,001202209002,B,4,SHA00,32,0,Wch00,36,0
Wch00202209007,F,001202209007,B,4,SHA00,32,1,Wch00,36,1
Wch00202209012,F,001202209012,B,4,SHA00,32,2,Wch00,36,2
Wch00202209017,F,001202209017,B,4,SHA00,32,3,Wch00,36,3
Wch00202209022,F,001202209022,B,4,SHA00,32,4,Wch00,36,4
Wch00202209003,F,001202209003,B,4,SHA00,33,0,Wch00,37,0
Wch00202209008,F,001202209008,B,4,SHA00,33,1,Wch00,37,1
Wch00202209013,F,001202209013,B,4,SHA00,33,2,Wch00,37,2
Wch00202209018,F,001202209018,B,4,SHA00,33,3,Wch00,37,3
Wch00202209004,F,001202209004,B,4,SHA00,34,0,Wch00,38,0
Wch00202209009,F,001202209009,B,4,SHA00,34,1,Wch00,38,1
Wch00202209014,F,001202209014,B,4,SHA00,34,2,Wch00,38,2
Wch00202209019,F,001202209019,B,4,SHA00,34,3,Wch00,38,3
Wch00202209005,F,001202209005,B,4,SHA00,35,0,Wch00,39,0
Wch00202209010,F,001202209010,B,4,SHA00,35,1,Wch00,39,1
Wch00202209015,F,001202209015,B,4,SHA00,35,2,Wch00,39,2
Wch00202209020,F,001202209020,B,4,SHA00,35,3,Wch00,39,3
Wch00202210001,F,001202210001,B,4,SHA00,36,0,Wch00,40,0
Wch00202210005,F,001202210005,B,4,SHA00,36,1,Wch00,40,1
Wch00202210009,F,001202210009,B,4,SHA00,36,2,Wch00,40,2
Wch00202210013,F,001202210013,B,4,SHA00,36,3,Wch00,40,3
Wch00202210017,F,001202210017,B,4,SHA00,36,4,Wch00,40,4
Wch00202210021,F,001202210021,B,4,SHA00,36,5,Wch00,40,5
Wch00202210025,F,001202210025,B,4,SHA00,36,6,Wch00,40,6
Wch00202210029,F,001202210029,B,4,SHA00,36,7,Wch00,40,7
Wch00202210033,F,001202210033,B,4,SHA00,36,8,Wch00,40,8
Wch00202210037,F,001202210037,B,4,SHA00,36,9,Wch00,40,9
Wch00202210002,F,001202210002,B,4,SHA00,37,0,Wch00,41,0
Wch00202210006,F,001202210006,B,4,SHA00,37,1,Wch00,41,1
Wch00202210010,F,001202210010,B,4,SHA00,37,2,Wch00,41,2
Wch00202210014,F,001202210014,B,4,SHA00,37,3,Wch00,41,3
Wch00202210018,F,001202210018,B,4,SHA00,37,4,Wch00,41,4
Wch00202210022,F,001202210022,B,4,SHA00,37,5,Wch00,41,5
Wch00202210026,F,001202210026,B,4,SHA00,37,6,Wch00,41,6
Wch00202210030,F,001202210030,B,4,SHA00,37,7,Wch00,41,7
Wch00202210034,F,001202210034,B,4,SHA00,37,8,Wch00,41,8
Wch00202210003,F,001202210003,B,4,SHA00,38,0,Wch00,42,0
Wch00202210007,F,001202210007,B,4,SHA00,38,1,Wch00,42,1
Wch00202210011,F,001202210011,B,4,SHA00,38,2,Wch00,42,2
Wch00202210015,F,001202210015,B,4,SHA00,38,3,Wch00,42,3
